15638, 11.210000, 50.335030, 79.966565, 72.800000, 1.590000, M2:,0,0,0,
15689, 12.160000, 50.523219, -13.278120, 227.450000, 0.000000, DEFAULT,03221-1316,0,0,
15771, 10.240000, 50.815300, -49.994770, 50.160000, 1.386000, K0,03233-5000,0,0,
15774, 8.580000, 50.820646, -49.992578, 50.640000, 1.068000, K3V,03233-5000,0,0,
15799, 6.900000, 50.896793, -40.076492, 58.530000, 0.840000, K0V,03236-4005,0,0,
15844, 10.380000, 51.026423, 23.785341, 50.540000, 1.510000, M0...,03241+2347,0,0,
15919, 7.860000, 51.249441, -5.361887, 66.150000, 1.153000, K5V,0,0,0,
16069, 8.080000, 51.744825, -63.498499, 61.070000, 1.130000, K5V,03270-6330,0,0,
16134, 8.390000, 51.966971, -19.805221, 79.260000, 1.337000, K5V,0,0,0,
16536, 11.470000, 53.233804, -44.702270, 92.050000, 1.560000, DEFAULT,0,0,0,
16537, 3.720000, 53.235090, -9.458306, 310.750000, 0.881000, K2V,03329-0927,HD 22049,HR 1084,
16711, 8.570000, 53.752434, -48.419889, 74.860000, 1.310000, K7V,0,0,0,
16852, 4.290000, 54.218829, 0.402833, 72.890000, 0.575000, F9V,0,HD 22484,HR 1101,
17378, 3.520000, 55.812317, -9.765199, 110.580000, 0.915000, K0IV,0,HD 23249,HR 1136,
17405, 10.830000, 55.938134, 16.668022, 61.400000, 1.470000, M1,03438+1640,0,0,
17414, 9.990000, 55.968616, 16.672798, 58.090000, 1.420000, M2,03438+1640,0,0,
17420, 7.100000, 55.979798, -19.111280, 71.170000, 0.927000, K2V,0,0,0,
17439, 6.990000, 56.037574, -38.282473, 61.630000, 0.870000, K1V,0,0,0,
17609, 9.610000, 56.582869, 26.215983, 68.620000, 1.437000, K5,0,0,0,
17651, 4.220000, 56.712454, -23.248438, 55.790000, 0.434000, F3/F5V,0,HD 23754,HR 1173,
17695, 11.590000, 56.846817, -1.971542, 61.450000, 1.511000, DEFAULT,0,0,0,
17743, 11.050000, 56.993035, 2.788854, 57.590000, 1.495000, M0V:,0,0,0,
17749, 9.170000, 57.003477, 68.672287, 57.530000, 1.314000, K0,03480+6841,0,0,
17750, 9.410000, 57.005589, 68.676889, 57.530000, 1.530000, M2...,03480+6841,0,0,
18280, 9.020000, 58.647789, -6.827297, 64.900000, 1.366000, M0V,0,0,0,
18450, 8.850000, 59.151386, -41.343795, 56.690000, 1.214000, K5V,0,0,0,
18512, 8.070000, 59.370031, -1.159114, 63.410000, 1.115000, K4V,03575-0110,0,0,
18774, 8.200000, 60.328391, 76.160701, 62.570000, 1.132000, K4V,0,0,0,
18859, 5.380000, 60.652736, -0.268311, 52.000000, 0.516000, F5V,0,0,0,
18915, 8.510000, 60.807338, 35.276595, 54.140000, 0.863000, K1V...,0,0,0,
19076, 5.900000, 61.333956, 22.009222, 59.790000, 0.620000, G5V,04053+2201,HD 25680,HR 1262,
19337, 10.180000, 62.154290, 33.636730, 73.010000, 1.495000, M1,0,0,0,
19394, 11.790000, 62.311021, -53.375113, 66.820000, 1.480000, M,0,0,0,
19422, 7.700000, 62.395493, 69.542118, 54.170000, 0.952000, G5,0,0,0,
19849, 4.430000, 63.823492, -7.644558, 198.240000, 0.820000, K1V,04153-0739,HD 26965,HR 1325,
19884, 7.640000, 63.983899, -53.310771, 76.460000, 1.115000, K5V,0,0,0,
19921, 4.440000, 64.121181, -59.301748, 54.840000, 1.078000, K2IV,04165-5918,HD 27442,HR 1355,
20917, 8.300000, 67.250691, 21.922275, 87.170000, 1.363000, K7V,0,0,0,
20968, 11.420000, 67.437131, -29.026367, 120.700000, 0.646000, DEFAULT,04297-2902,0,0,
21000, 9.830000, 67.552166, 5.298527, 84.760000, 0.600000, F8+...,04302+0518,0,0,
21088, 10.820000, 67.791859, 58.982053, 181.360000, 1.170000, DEFAULT,04312+5858,0,0,
21421, 0.870000, 68.980002, 16.509762, 50.090000, 1.538000, K5III,04359+1631,HD 29139,HR 1457,
21482, 8.100000, 69.200376, 27.132551, 56.020000, 1.104000, K2,0,0,0,
21553, 8.620000, 69.419318, 52.894770, 98.120000, 1.423000, K8V,0,0,0,
21556, 10.340000, 69.425003, -11.038404, 90.230000, 1.505000, M1,0,0,0,
21818, 8.090000, 70.329172, 20.902131, 74.130000, 1.092000, K3V,0,0,0,
21932, 9.950000, 70.730708, 18.960881, 106.160000, 1.523000, M2,0,0,0,
22263, 5.490000, 71.900884, -16.934867, 75.100000, 0.632000, G3V,0,HD 30495,HR 1532,
