277, 6.960000, 0.859279, -36.251205, 15.840000, 0.353000, F2V,0,0,0,
290, 7.780000, 0.904114, -31.094032, 15.260000, 0.563000, F8/G0V,0,0,0,
296, 8.240000, 0.922078, -28.395848, 25.290000, 0.780000, G8V,0,0,0,
305, 7.660000, 0.972063, -28.393769, 20.440000, 0.741000, G5IV,0,0,0,
307, 11.550000, 0.979712, -42.559500, 16.270000, 1.260000, M0,0,0,0,
348, 8.600000, 1.088800, 12.957055, 16.790000, 0.640000, G5,0,0,0,
350, 10.370000, 1.099309, -57.322875, 21.140000, 1.100000, DEFAULT,0,0,0,
351, 9.800000, 1.102623, -47.068130, 22.520000, 0.855000, K0V,0,0,0,
359, 9.090000, 1.144269, -76.873537, 17.090000, 0.639000, G3/G5III/IV,0,0,0,
394, 6.090000, 1.221728, 34.659553, 27.180000, 0.632000, G2V,0,0,0,
400, 7.820000, 1.233660, 23.269647, 39.060000, 0.755000, G9V,0,0,0,
407, 8.130000, 1.244275, -70.212207, 22.090000, 0.710000, G5V,0,0,0,
413, 7.730000, 1.260341, -36.015273, 19.780000, 0.537000, G0V,0,0,0,
420, 7.530000, 1.281668, -52.151423, 23.900000, 0.577000, G0V,0,0,0,
428, 9.950000, 1.292336, 45.786934, 86.980000, 1.472000, M2,0,0,0,
436, 8.490000, 1.324453, -67.831227, 62.480000, 1.076000, K5V,0,0,0,
443, 4.610000, 1.333941, -5.707833, 25.380000, 1.029000, K1III,0,HD 28,HR 3,
439, 8.560000, 1.334556, -37.351681, 229.330000, 1.462000, M2V,0,0,0,
459, 8.820000, 1.368133, -61.225665, 18.570000, 0.666000, G5V,0,0,0,
460, 9.130000, 1.369764, 22.224675, 22.200000, 0.735000, G5,0,0,0,
462, 7.130000, 1.379618, -9.617297, 19.810000, 0.446000, F5,0,0,0,
473, 8.200000, 1.417823, 45.812455, 85.100000, 1.410000, K2,00057+4548,0,0,
475, 8.220000, 1.423333, 58.313656, 21.030000, 0.636000, G0,0,0,0,
490, 7.510000, 1.468617, -41.752882, 24.850000, 0.595000, G0V,0,0,0,
493, 7.450000, 1.478505, 18.235367, 26.240000, 0.596000, F8,0,0,0,
495, 8.580000, 1.481514, 18.076226, 25.770000, 0.920000, K0...,00059+1805,0,0,
518, 5.980000, 1.564744, 58.436690, 49.300000, 0.687000, G5V,00063+5826,0,0,
522, 5.700000, 1.577763, -49.075094, 39.000000, 0.519000, G1IV...,0,0,0,
523, 12.170000, 1.578760, -65.839195, 56.920000, 1.550000, M4,0,0,0,
544, 6.070000, 1.652210, 29.021935, 72.980000, 0.752000, K0V,0,0,0,
560, 6.190000, 1.708436, -23.107425, 25.590000, 0.386000, F2IV,0,0,0,
569, 8.230000, 1.724804, -3.625723, 18.710000, 0.580000, G0,0,0,0,
577, 9.610000, 1.752244, 32.870285, 15.970000, 0.761000, G5,0,0,0,
599, 8.230000, 1.814275, -41.889611, 17.180000, 0.599000, F8/G0V,0,0,0,
601, 9.140000, 1.825625, 20.965598, 17.980000, 0.740000, G5,00073+2058,0,0,
606, 7.060000, 1.843365, -25.356324, 20.630000, 0.463000, F5V,0,0,0,
616, 8.700000, 1.884738, -23.818943, 30.760000, 0.798000, K0V,0,0,0,
641, 7.820000, 1.966150, 55.577019, 21.830000, 0.610000, G0,0,0,0,
669, 7.040000, 2.068209, -14.824466, 36.180000, 0.624000, G2/G3V,0,0,0,
677, 2.070000, 2.096533, 29.090828, 33.600000, -0.038000, B9p,0,HD 358,HR 15,
682, 7.590000, 2.107059, 6.616807, 25.150000, 0.626000, G2V,0,0,0,
687, 10.730000, 2.113901, 17.424454, 45.640000, 1.460000, M0,0,0,0,
699, 6.210000, 2.170923, 36.627428, 30.260000, 0.504000, F8IV,0,0,0,
705, 8.410000, 2.197402, 86.787898, 16.240000, 0.588000, G2V,0,0,0,
723, 8.570000, 2.237408, 66.456648, 31.340000, 0.885000, G5,0,0,0,
726, 7.720000, 2.248304, -39.737113, 18.220000, 0.620000, G0V,0,0,0,
731, 11.650000, 2.261459, 27.651239, 22.500000, 1.260000, M1,0,0,0,
737, 6.930000, 2.264904, 40.843277, 16.090000, 0.800000, G5,0,0,0,
738, 11.730000, 2.266269, -27.122352, 42.820000, 1.493000, DEFAULT,0,0,0,
746, 2.280000, 2.292040, 59.150218, 59.890000, 0.380000, F2III-IV,0,HD 432,HR 21,
753, 9.330000, 2.311182, 32.476666, 17.750000, 0.812000, G0,0,0,0,
754, 7.780000, 2.315143, 25.282317, 22.070000, 0.680000, G0,0,0,0,
755, 7.020000, 2.319064, 65.070799, 17.030000, 0.932000, K0,0,0,0,
759, 7.070000, 2.331007, 17.534239, 19.280000, 0.644000, G2III,0,0,0,
765, 3.880000, 2.352249, -45.746988, 23.280000, 1.013000, K0III,0,HD 496,HR 25,
772, 8.520000, 2.377913, -34.110772, 16.260000, 0.687000, G3V,0,0,0,
787, 9.530000, 2.431558, -31.824939, 23.860000, 0.965000, K1/K2V,0,0,0,
794, 8.840000, 2.458854, -33.788682, 17.080000, 0.833000, K1V,00098-3347,0,0,
801, 8.320000, 2.470455, -50.267782, 18.800000, 0.595000, G2/G3V,0,0,0,
840, 5.840000, 2.578539, -5.248517, 18.180000, 0.973000, K1III,0,0,0,
865, 6.660000, 2.659623, -73.224434, 15.060000, 0.372000, F3/F5IV+...,00106-7313,0,0,
867, 8.470000, 2.662935, 12.820271, 15.570000, 0.574000, G5,0,0,0,
870, 7.510000, 2.669712, 2.055498, 18.200000, 0.503000, F8,0,0,0,
873, 5.840000, 2.678106, -12.579804, 15.350000, 1.000000, K0III,0,0,0,
889, 8.410000, 2.732998, 48.110405, 16.450000, 0.575000, G5,0,0,0,
897, 10.860000, 2.768588, -5.783994, 39.190000, 1.418000, M2,0,0,0,
898, 11.550000, 2.768701, 5.208681, 24.320000, 1.395000, M2V:,0,0,0,
910, 4.890000, 2.816284, -15.467323, 52.940000, 0.487000, F5V,0,HD 693,HR 33,
914, 8.600000, 2.825433, -32.800415, 15.080000, 0.700000, G6V,0,0,0,
916, 9.500000, 2.837028, 58.349863, 35.690000, 1.254000, K7,0,0,0,
919, 7.950000, 2.842897, 30.449489, 29.350000, 0.755000, K0V,0,0,0,
920, 8.230000, 2.851878, 23.818148, 18.600000, 0.581000, G0,0,0,0,
924, 8.970000, 2.878592, -49.629210, 20.860000, 0.807000, G6/G8V,00115-4938,0,0,
929, 8.340000, 2.886573, -58.909829, 17.000000, 0.619000, G4V,0,0,0,
933, 10.030000, 2.898287, 7.121510, 21.870000, 1.293000, K2,0,0,0,
934, 9.040000, 2.898531, -57.472387, 27.460000, 0.891000, K1V,0,0,0,
943, 8.610000, 2.906145, 10.328456, 20.550000, 0.643000, G0,0,0,0,
948, 9.920000, 2.921207, -39.229640, 29.150000, 1.071000, K5V,0,0,0,
950, 5.240000, 2.932867, -35.133396, 45.850000, 0.459000, F3/F5V,0,HD 739,HR 35,
955, 9.020000, 2.950601, -17.557700, 16.480000, 0.599000, G3V,0,0,0,
974, 8.730000, 3.015992, 27.099154, 38.880000, 1.045000, K0,0,0,0,
975, 7.620000, 3.021604, -58.524800, 17.210000, 0.758000, G5IV/V,00121-5832,0,0,
996, 8.180000, 3.117492, 20.234399, 19.390000, 0.669000, G5,0,0,0,
999, 8.440000, 3.125492, 14.563696, 24.690000, 0.739000, K0,0,0,0,
1000, 8.730000, 3.125562, -22.067083, 15.320000, 0.707000, K0V+...,0,0,0,
1003, 8.660000, 3.136756, -30.859290, 21.090000, 0.743000, G8/K0V,0,0,0,
1006, 11.670000, 3.139138, 21.714142, 34.540000, 1.480000, DEFAULT,0,0,0,
1013, 7.950000, 3.161457, -26.853342, 15.340000, 0.945000, K1IV,0,0,0,
1022, 9.850000, 3.187643, 4.975845, 15.900000, 0.939000, K0,0,0,0,
1026, 6.630000, 3.199848, 46.095437, 18.060000, 0.402000, F2,0,0,0,
1031, 7.220000, 3.209913, -57.912695, 49.180000, 0.775000, K0V,0,0,0,
1044, 10.740000, 3.260925, -45.176340, 27.500000, 1.308000, K5,0,0,0,
1055, 10.410000, 3.287636, 20.382416, 24.960000, 1.360000, M0,00132+2023,0,0,
1068, 12.490000, 3.310993, 69.327592, 37.300000, 1.400000, M6,00133+6919,0,0,
1078, 9.860000, 3.351520, 19.071643, 28.300000, 1.190000, K7,0,0,0,
1083, 10.770000, 3.371792, -36.827927, 36.740000, 1.444000, DEFAULT,00135-3650,0,0,
1085, 9.050000, 3.378448, -40.358385, 30.000000, 0.913000, K1V,0,0,0,
1086, 5.710000, 3.378897, 41.035727, 28.570000, 0.331000, F0IV,0,HD 905,HR 41,
1092, 11.140000, 3.407543, 80.665339, 51.120000, 1.556000, M0,0,0,0,
1113, 8.760000, 3.470117, -74.688172, 22.860000, 0.743000, G6V,0,0,0,
1119, 9.420000, 3.499989, -10.953703, 24.140000, 0.962000, K0,0,0,0,
1128, 8.360000, 3.517613, -11.311118, 23.680000, 0.645000, G5,0,0,0,
1134, 7.320000, 3.542473, -7.198962, 21.660000, 0.521000, F5,0,0,0,
1140, 6.660000, 3.561294, -55.069591, 21.620000, 0.462000, F5IV/V,0,0,0,
1144, 7.420000, 3.584257, -27.531079, 20.230000, 0.640000, G5V,00143-2732,0,0,
1147, 6.890000, 3.586860, -21.196394, 18.190000, 0.502000, F7V,0,0,0,
1148, 8.510000, 3.588865, 60.341631, 22.510000, 0.730000, G8III,00144+6020,0,0,
1197, 7.580000, 3.746657, 8.818338, 15.910000, 0.396000, A7,0,0,0,
1206, 8.570000, 3.768990, -68.530233, 22.900000, 0.695000, G6V,0,0,0,
1242, 11.490000, 3.865281, -16.132307, 191.860000, 1.750000, M:,0,0,0,
1275, 9.760000, 4.000055, -22.421450, 19.250000, 0.740000, G8V,0,0,0,
1276, 11.580000, 4.008474, -48.260272, 41.320000, 1.647000, M5,0,0,0,
1292, 6.590000, 4.046838, -79.851041, 56.760000, 0.749000, G6V,0,0,0,
1294, 8.790000, 4.047722, 30.532484, 23.910000, 0.965000, K2,0,0,0,
1295, 11.790000, 4.059106, 19.862290, 49.910000, 1.485000, M:,0,0,0,
1308, 11.060000, 4.101227, -46.719862, 21.820000, 1.258000, K5,0,0,0,
1322, 12.380000, 4.151132, -50.269676, 44.820000, 1.530000, M4,0,0,0,
1334, 10.010000, 4.179702, 20.856663, 23.920000, 0.950000, K3,0,0,0,
1347, 8.670000, 4.218919, 81.663690, 30.000000, 0.855000, K0,0,0,0,
1349, 6.840000, 4.223300, -52.651592, 43.450000, 0.655000, G2V,0,0,0,
1350, 8.940000, 4.224107, -7.191986, 15.060000, 0.625000, G0,0,0,0,
1368, 8.990000, 4.274733, 40.948094, 66.710000, 1.370000, M0,0,0,0,
1382, 7.960000, 4.317526, -43.852694, 27.320000, 0.651000, G5IV-V,0,0,0,
1386, 11.540000, 4.332760, 29.181964, 42.650000, 1.505000, M:,0,0,0,
1389, 10.510000, 4.342874, 18.859565, 23.300000, 1.310000, K:,00174+1852,0,0,
1392, 6.660000, 4.352098, 8.876334, 15.310000, 0.589000, F5,00174+0852,HD 1317,HR ,
1398, 11.360000, 4.375348, -47.433230, 24.120000, 1.220000, K7,0,0,0,
1399, 11.300000, 4.376308, -59.951065, 22.540000, 1.400000, M1,0,0,0,
1402, 6.460000, 4.386210, -19.051086, 20.470000, 0.386000, F3V,0,0,0,
1406, 10.830000, 4.387165, 24.667857, 20.510000, 1.249000, DEFAULT,0,0,0,
1407, 11.300000, 4.401851, -64.378590, 21.800000, 1.310000, K7,0,0,0,
1408, 10.420000, 4.411386, -52.801240, 17.100000, 0.998000, DEFAULT,0,0,0,
1412, 10.990000, 4.419688, -8.682311, 28.380000, 1.414000, M0,0,0,0,
1420, 10.430000, 4.445996, -3.274267, 17.000000, 1.000000, DEFAULT,0,0,0,
1427, 7.210000, 4.457699, 16.331082, 21.660000, 0.477000, F6V,0,HD 1352,HR ,
1437, 8.880000, 4.476940, 0.377583, 16.240000, 0.542000, F9V,0,0,0,
1442, 9.940000, 4.490362, 40.227504, 16.750000, 0.820000, G9,0,0,0,
1444, 6.510000, 4.494303, -13.455639, 38.240000, 0.599000, G2V,0,0,0,
1463, 10.880000, 4.569121, 10.202861, 61.670000, 1.479000, M0,0,0,0,
1473, 4.510000, 4.582106, 36.785327, 23.110000, 0.054000, A2V,0,HD 1404,HR 68,
1475, 8.090000, 4.585591, 44.021956, 280.270000, 1.560000, M1V,0,0,0,
1481, 7.460000, 4.608357, -63.477351, 24.420000, 0.537000, F8/G0V,0,0,0,
1487, 7.470000, 4.623053, -46.532126, 15.080000, 0.468000, F6V,0,0,0,
1499, 6.470000, 4.673423, -8.052651, 42.670000, 0.674000, G0V,0,0,0,
1500, 8.360000, 4.674875, -29.956890, 16.710000, 0.591000, G0V,0,0,0,
1532, 9.900000, 4.773266, -9.964120, 48.170000, 1.318000, K7V,0,0,0,
1539, 10.930000, 4.801715, -3.053085, 31.240000, 1.375000, DEFAULT,0,0,0,
1546, 12.460000, 4.820727, -19.908286, 33.850000, 0.000000, K:...,0,0,0,
1552, 8.120000, 4.839116, -40.120562, 18.950000, 0.661000, G3V,0,0,0,
1573, 7.030000, 4.901928, -7.223676, 21.590000, 0.508000, F5,0,0,0,
1582, 7.970000, 4.953193, -60.912186, 16.310000, 0.552000, G0IV/V,0,0,0,
1598, 6.970000, 5.002138, 38.228069, 40.250000, 0.640000, G0,0,0,0,
1599, 4.230000, 5.007976, -64.877623, 116.380000, 0.576000, F9V,0,HD 1581,HR 77,
1608, 11.670000, 5.034562, -17.061356, 39.310000, 1.490000, DEFAULT,0,0,0,
1617, 11.250000, 5.055901, 36.921166, 19.490000, 0.000000, DEFAULT,0,0,0,
1623, 7.870000, 5.070958, -77.222649, 19.350000, 0.552000, F6V,0,0,0,
1625, 8.500000, 5.076585, -32.769129, 19.390000, 0.714000, G6V,00203-3246,0,0,
1654, 9.140000, 5.185327, -15.667208, 17.370000, 0.725000, K0,0,0,0,
1663, 9.300000, 5.207353, -0.871085, 46.720000, 0.362000, A5,0,0,0,
1674, 7.910000, 5.237885, 67.667292, 31.490000, 0.815000, G5,00210+6740,0,0,
1686, 5.160000, 5.280108, 37.968700, 20.420000, 0.442000, F5III,0,HD 1671,HR 82,
1687, 10.060000, 5.283245, 20.587545, 18.330000, 0.960000, K3,0,0,0,
1692, 9.190000, 5.305492, -8.281171, 43.420000, 1.354000, K2,0,0,0,
1696, 10.410000, 5.331505, -45.744437, 55.680000, 1.475000, M0,0,0,0,
1719, 9.650000, 5.398303, -66.476721, 23.220000, 0.835000, DEFAULT,0,0,0,
1720, 12.210000, 5.406335, -46.091736, 50.100000, 1.537000, M6,0,0,0,
1723, 9.710000, 5.415711, -47.177713, 19.820000, 1.036000, K3V,00217-4711,0,0,
1734, 11.160000, 5.483339, -31.405586, 54.910000, 1.485000, M2V:,0,0,0,
1736, 7.570000, 5.488703, 16.877090, 16.040000, 0.480000, F5,0,0,0,
1745, 9.420000, 5.517186, -24.944451, 18.000000, 0.704000, G5,0,0,0,
1746, 8.930000, 5.517748, -26.709472, 16.390000, 0.677000, G5V,0,0,0,
1768, 8.300000, 5.597799, -27.031602, 44.570000, 0.888000, K1V,0,0,0,
1771, 11.210000, 5.604551, 6.668109, 20.260000, 1.470000, M1Vvar,0,0,0,
1779, 8.590000, 5.644953, -73.032244, 22.530000, 0.769000, G8V,0,0,0,
1803, 6.390000, 5.714804, -12.209585, 49.050000, 0.659000, G3V,0,HD 1835,HR 88,
1807, 9.830000, 5.735995, -52.525224, 22.930000, 0.848000, K0,0,0,0,
1813, 7.570000, 5.750338, 22.375538, 24.680000, 0.639000, F8,0,0,0,
1823, 7.880000, 5.770342, -65.121016, 21.660000, 0.579000, F8/G0V,0,0,0,
1837, 8.740000, 5.816599, -33.167832, 44.970000, 1.075000, K3/K4V,0,0,0,
1841, 9.910000, 5.824755, 0.163659, 16.990000, 0.914000, K0,0,0,0,
1842, 11.870000, 5.825079, -50.893872, 47.400000, 1.516000, M:,0,0,0,
1846, 11.070000, 5.833974, 61.215478, 16.560000, 1.312000, K7,00233+6113,0,0,
1860, 11.310000, 5.879297, 77.189181, 50.710000, 1.462000, K,0,0,0,
1866, 10.660000, 5.907064, -3.763358, 20.900000, 1.099000, DEFAULT,0,0,0,
1871, 8.680000, 5.913140, 43.647236, 22.650000, 0.709000, G5,0,0,0,
1885, 10.600000, 5.947756, -36.861203, 23.750000, 1.258000, DEFAULT,0,0,0,
1892, 6.570000, 5.972149, 60.961634, 18.640000, 0.380000, F2,0,0,0,
1893, 8.720000, 5.985081, -14.346415, 19.260000, 0.730000, G6V,0,0,0,
1897, 9.690000, 5.995441, 18.120921, 17.090000, 0.880000, K1,0,0,0,
1899, 7.420000, 5.997929, -17.810454, 15.900000, 0.510000, F6V,0,0,0,
1910, 11.330000, 6.036948, -62.184413, 21.590000, 1.390000, M1,0,0,0,
1933, 9.560000, 6.091006, -24.848275, 20.810000, 0.904000, K2V,0,0,0,
1936, 7.920000, 6.106239, -27.026976, 55.530000, 0.940000, K2V,0,0,0,
1954, 7.270000, 6.176414, -53.983930, 36.150000, 0.681000, G8IV+...,0,0,0,
1955, 6.810000, 6.184623, -51.043247, 28.910000, 0.596000, G3IV,0,0,0,
1976, 7.570000, 6.256391, -30.697025, 20.450000, 0.616000, G2V,0,0,0,
1978, 9.610000, 6.266819, 45.689022, 23.770000, 1.060000, K2,0,0,0,
1987, 7.520000, 6.285408, 48.047459, 23.690000, 0.629000, F8,00251+4803,0,0,
1989, 7.890000, 6.295678, 16.992057, 15.770000, 0.538000, F5,0,0,0,
1993, 11.260000, 6.310648, -61.513270, 26.690000, 1.350000, M1,0,0,0,
2021, 2.820000, 6.413342, -77.255035, 133.780000, 0.618000, G2IV,0,HD 2151,HR 98,
2031, 10.680000, 6.434844, -33.576762, 15.760000, 1.043000, DEFAULT,0,0,0,
2039, 9.250000, 6.469693, 6.531445, 17.450000, 0.838000, K0,0,0,0,
2064, 10.560000, 6.529348, 36.934318, 15.740000, 1.206000, DEFAULT,0,0,0,
2066, 8.250000, 6.536004, -11.376886, 16.210000, 0.583000, F8,0,0,0,
2072, 3.930000, 6.550484, -43.679909, 42.510000, 0.175000, A7V,0,HD 2262,HR 100,
2081, 2.400000, 6.570281, -42.305122, 42.140000, 1.083000, K0III...,0,HD 2261,HR 99,
2102, 10.050000, 6.667964, 30.199830, 22.320000, 1.000000, K0,0,0,0,
2120, 10.520000, 6.720574, 70.142777, 61.390000, 1.459000, M0,0,0,0,
2128, 9.660000, 6.747890, 37.283555, 17.160000, 0.703000, G5,0,0,0,
2136, 9.500000, 6.771972, -36.566476, 18.100000, 0.931000, K1V,0,0,0,
2137, 10.300000, 6.772910, -70.248501, 16.040000, 0.967000, DEFAULT,0,0,0,
2143, 8.090000, 6.782451, -7.876045, 18.360000, 0.730000, G5,00271-0753,0,0,
2174, 7.560000, 6.861032, 26.278970, 16.490000, 0.585000, F8,0,0,0,
2194, 9.020000, 6.930394, -32.387216, 21.720000, 0.745000, G6V,0,0,0,
2201, 11.590000, 6.957396, -6.483841, 21.070000, 1.229000, DEFAULT,0,0,0,
2235, 6.050000, 7.083467, 10.190341, 27.510000, 0.447000, F6Vawvar,0,0,0,
2237, 6.440000, 7.088207, -20.334777, 31.010000, 0.594000, G3V,00284-2020,0,0,
2239, 7.100000, 7.110065, -29.284648, 17.880000, 0.500000, F5V,0,0,0,
2246, 6.860000, 7.138140, -11.237219, 15.860000, 0.535000, F5,0,0,0,
2247, 9.620000, 7.143840, -16.225789, 26.640000, 1.128000, K5V,0,0,0,
2273, 9.250000, 7.263410, -27.391842, 15.850000, 0.864000, K1III,0,0,0,
2282, 8.460000, 7.292119, -50.611576, 20.600000, 0.748000, G6V,0,0,0,
2292, 7.780000, 7.317397, -5.909951, 17.880000, 0.649000, G0,0,0,0,
2293, 11.370000, 7.321965, 80.913400, 17.580000, 1.153000, K:,0,0,0,
2305, 7.950000, 7.348148, 40.841822, 17.200000, 0.691000, G5,0,0,0,
2311, 9.340000, 7.368555, -11.017016, 22.770000, 0.840000, G5,0,0,0,
2318, 8.820000, 7.389345, -35.823614, 15.280000, 0.602000, G1V,0,0,0,
2327, 10.110000, 7.427643, 20.301449, 20.250000, 0.570000, F2,00297+2018,0,0,
2337, 6.150000, 7.465869, -14.864027, 23.620000, 0.388000, F2/F3V,0,0,0,
2350, 9.440000, 7.499728, -5.763457, 18.620000, 0.886000, G5,0,0,0,
2355, 5.200000, 7.530566, 29.751696, 17.620000, 0.271000, A7III,0,HD 2628,HR 114,
2364, 10.100000, 7.544310, 54.463328, 25.040000, 1.080000, K8,0,0,0,
2373, 10.680000, 7.575263, 7.179136, 20.150000, 1.066000, K2,0,0,0,
2381, 5.170000, 7.594463, -23.787714, 18.080000, 0.128000, A3V,0,0,0,
2383, 5.670000, 7.608228, -48.214698, 22.190000, 0.367000, F2V,0,0,0,
2397, 9.220000, 7.628738, 22.769416, 29.340000, 0.930000, K5,0,0,0,
2414, 7.740000, 7.689831, 47.530005, 20.910000, 0.652000, G0,00308+4732,0,0,
2416, 9.070000, 7.700290, -56.595124, 17.500000, 0.734000, G5/G6V,0,0,0,
2422, 6.180000, 7.725816, 77.019488, 25.370000, 0.883000, K0IV,0,0,0,
2426, 10.630000, 7.729544, 73.370471, 36.360000, 1.359000, DEFAULT,0,0,0,
2452, 9.270000, 7.800928, -41.881604, 16.210000, 0.804000, K0V,0,0,0,
2453, 7.370000, 7.801700, 69.785436, 23.950000, 0.504000, F8,0,0,0,
2458, 12.380000, 7.813461, 1.964761, 16.710000, 1.339000, M0V:,0,0,0,
2472, 4.760000, 7.853567, -48.803562, 18.970000, 0.018000, A0V,0,HD 2834,HR 125,
2482, 8.100000, 7.881926, -4.281879, 15.900000, 0.528000, F8,0,0,0,
2483, 8.150000, 7.882163, -11.273240, 15.360000, 0.653000, G0...,00315-1116,0,0,
2484, 4.360000, 7.885670, -62.958085, 23.350000, -0.064000, B9V,0,HD 2884,HR 126,
2487, 4.530000, 7.888980, -62.965450, 18.950000, 0.147000, A2V,0,HD 2885,HR 127,
2511, 9.600000, 7.962619, -27.828397, 15.710000, 0.759000, G6/G8V,0,0,0,
2533, 8.540000, 8.033768, -5.178640, 21.400000, 0.840000, K0V,00321-0511,0,0,
2540, 9.650000, 8.061399, -63.091013, 38.850000, 1.367000, M0,0,0,0,
2552, 10.270000, 8.111716, 67.236215, 98.740000, 1.520000, M2.5Ve,00325+6714,0,0,
2556, 9.360000, 8.118914, -68.007644, 19.650000, 0.928000, K2V,00325-6800,0,0,
2563, 8.660000, 8.141374, 28.197474, 17.800000, 0.650000, G5,0,0,0,
2578, 5.070000, 8.182476, -63.031379, 21.520000, 0.038000, A0V,0,HD 3003,HR 136,
2604, 10.940000, 8.272119, 42.001109, 29.260000, 1.311000, M0,0,0,0,
2639, 10.020000, 8.366651, 9.153187, 17.860000, 1.062000, G5,0,0,0,
2643, 7.760000, 8.374870, 40.105616, 16.680000, 0.556000, F8,00335+4006,0,0,
2663, 6.410000, 8.432704, -35.000822, 27.630000, 0.617000, F8/G0V,00337-3500,0,0,
2710, 6.900000, 8.613389, -6.503696, 24.090000, 0.481000, F2,0,0,0,
2711, 5.570000, 8.615063, -52.373183, 39.030000, 0.472000, F3IV-V,0,0,0,
2712, 7.380000, 8.622360, 47.915397, 21.200000, 0.549000, F8,0,0,0,
2716, 7.670000, 8.640410, 62.903391, 19.320000, 0.503000, F5,00346+6254,0,0,
2717, 8.070000, 8.647788, 62.590477, 16.110000, 0.517000, F7V,0,0,0,
2724, 8.180000, 8.671960, 11.134835, 16.310000, 0.504000, F8,0,0,0,
2725, 9.480000, 8.696147, 26.065942, 26.980000, 1.000000, K0,0,0,0,
2729, 9.560000, 8.712882, -61.916018, 21.780000, 1.050000, K5V,0,0,0,
2736, 8.970000, 8.739422, 4.381889, 22.170000, 0.827000, K0,0,0,0,
2742, 8.020000, 8.754168, 42.694950, 34.520000, 0.870000, K0IV,0,0,0,
2743, 8.550000, 8.756878, -63.693828, 34.040000, 0.854000, K3V,0,0,0,
2747, 8.760000, 8.761932, -48.934683, 18.130000, 0.602000, G3V,0,0,0,
2752, 9.020000, 8.787128, 36.834459, 16.710000, 0.970000, K0,0,0,0,
2760, 7.370000, 8.807178, 51.838509, 22.870000, 0.602000, F8,0,0,0,
2762, 5.200000, 8.811004, -3.592758, 47.510000, 0.567000, F8V...,00352-0336,HD 3196,HR 142,
