56528, 9.810000, 173.862487, -32.537900, 110.650000, 1.489000, M2V         
56997, 5.310000, 175.262605, 34.202560, 104.810000, 0.723000, G8Vvar      
57367, 11.500000, 176.413598, -64.840674, 216.400000, 0.196000, DC:         
57443, 4.890000, 176.634363, -40.501335, 108.230000, 0.664000, G3/G5V      
57544, 10.800000, 176.913191, 78.689993, 185.480000, 1.572000, M4          
57548, 11.120000, 176.933513, 0.807526, 299.580000, 1.746000, M4.5V       
57802, 9.760000, 177.781382, 35.271398, 116.920000, 1.477000, M1V         
57939, 6.420000, 178.232568, 37.732808, 109.210000, 0.754000, G8Vp        
60559, 11.280000, 186.215958, -18.236679, 112.520000, 1.574000, M4          
61317, 4.240000, 188.437886, 41.356768, 119.460000, 0.588000, G0V         
61629, 10.650000, 189.471653, -52.001550, 103.540000, 1.470000, M3          
61874, 12.240000, 190.195493, -43.568062, 130.520000, 1.750000, M4          
62452, 11.390000, 191.988422, 9.752518, 121.780000, 1.563000, M4          
64394, 4.230000, 197.970511, 27.876038, 109.230000, 0.572000, G0V         
64924, 4.740000, 199.604050, -18.308611, 117.300000, 0.709000, G5V         
65859, 9.050000, 202.496321, 10.379773, 131.120000, 1.493000, M1V         
66906, 12.030000, 205.680612, 33.291822, 109.890000, 2.400000, M:          
67155, 8.460000, 206.427930, 14.895057, 184.130000, 1.435000, M3V         
71253, 11.320000, 218.570932, -12.521001, 163.510000, 1.633000, M4          
71681, 1.350000, 219.914128, -60.839471, 742.120000, 0.900000, K1V         
71683, -0.010000, 219.920410, -60.835147, 742.120000, 0.710000, G2V         
71898, 10.880000, 220.591728, 66.055886, 101.340000, 1.615000, M3          
72509, 12.070000, 222.386188, -26.111178, 221.800000, 1.524000, M           
72511, 11.720000, 222.389639, -26.106034, 235.240000, 1.480000, M           
72659, 4.540000, 222.847018, 19.100633, 149.260000, 0.720000, G8V + K4V   
72944, 10.110000, 223.621123, 16.101359, 101.910000, 1.500000, M2Ve        
73182, 8.010000, 224.358018, -21.407469, 133.630000, 1.519000, K5V         
73184, 5.720000, 224.363965, -21.411281, 169.320000, 1.024000, K4V         
74995, 10.570000, 229.864774, -7.722038, 159.520000, 1.600000, M5          
76074, 9.310000, 233.057690, -41.273086, 168.520000, 1.524000, M0          
76901, 11.830000, 235.532426, -19.469245, 121.860000, 1.591000, M5          
80018, 10.560000, 245.016882, -37.531420, 118.030000, 1.550000, M4          
80346, 10.270000, 246.034662, 48.354004, 124.340000, 1.475000, M3          
80459, 10.130000, 246.350796, 54.304518, 151.930000, 1.591000, M2          
80824, 10.100000, 247.575478, -12.659714, 234.510000, 1.604000, M4          
81300, 5.770000, 249.088265, -2.323836, 102.270000, 0.827000, K2V         
82003, 8.100000, 251.276577, 33.508298, 102.350000, 1.310000, K7V         
82724, 11.850000, 253.632228, -62.400234, 109.570000, 1.729000, Mp          
82725, 11.720000, 253.633948, -62.403741, 203.010000, 0.000000, NA           
82809, 11.730000, 253.857103, -8.320400, 153.960000, 1.700000, M4          
82817, 9.020000, 253.871850, -8.334208, 174.230000, 1.553000, M3Ve        
83945, 11.770000, 257.380308, 43.682026, 137.840000, 1.696000, M3          
84140, 9.310000, 258.031746, 45.669842, 158.170000, 1.485000, K5          
84405, 4.330000, 258.838697, -26.600049, 167.080000, 0.855000, K2:III:     
84478, 6.330000, 259.056981, -26.543416, 167.560000, 1.144000, K5V         
84581, 11.090000, 259.347732, -7.876836, 100.890000, 0.000000,  NA           
84709, 5.910000, 259.734834, -34.989572, 143.450000, 1.082000, K4V         
84720, 5.470000, 259.762309, -46.636500, 113.810000, 0.764000, M0V         
85295, 7.540000, 261.439879, 2.114302, 129.540000, 1.359000, K7V         
85523, 9.380000, 262.164404, -46.893052, 220.430000, 1.553000, K5          
85605, 11.390000, 262.400787, 24.653221, 202.690000, 1.101000,  NA           
85665, 9.330000, 262.594628, 5.549124, 100.170000, 1.461000, M1V...      
86057, 10.130000, 263.806428, -48.681974, 102.300000, 1.543000, K5          
86162, 9.150000, 264.110027, 68.342227, 220.850000, 1.505000, M3.5Vvar    
86214, 10.940000, 264.267668, -44.316935, 198.320000, 1.655000, M5          
86287, 9.620000, 264.469902, 18.589319, 123.020000, 1.530000, M1          
86776, 10.490000, 265.983144, 43.380077, 105.390000, 1.528000, M3          
86961, 10.490000, 266.552763, -32.102773, 161.770000, 1.463000, M2V:        
86963, 11.390000, 266.560282, -32.101657, 161.770000, 1.439000, M2V:        
86974, 3.420000, 266.615496, 27.722499, 119.050000, 0.750000, G5IV        
86990, 10.750000, 266.647662, -57.315755, 172.080000, 1.660000, M5          
87937, 9.540000, 269.454023, 4.668288, 549.010000, 1.570000, sdM4        
88574, 9.370000, 271.280191, -3.030511, 128.280000, 1.508000, M2V         
88601, 4.030000, 271.363387, 2.502439, 196.620000, 0.860000, K0V SB      
