H|       14559|T|03 07 57.95|-28 13 15.5|11.72| |H|046.99144229|-28.22097006|B| 114.73| -156.07| -146.48| 60.96| 51.41| 33.98| 36.75| 33.14| 0.06| 0.16|-0.14| 0.12|-0.24| 0.04|-0.22|-0.21|-0.16| 0.28|  6| 1.65| 14559|      |     |      |     | |     0|     | |    |    |T| |12.4474|0.1935|     |   |B|     |     |       |D| | |03079-2813|I| 2| 1|C|I|D|  |   |       |     |     |    | | |D|      |          |          |          |0.74|            |  
H|       15457| |03 19 21.54|+03 22 11.9| 4.84|1|H|049.83974536|+03.36997055| | 109.18|  268.88|   93.53|  0.66|  0.50|  0.78|  0.77|  0.68| 0.14| 0.23|-0.11| 0.07| 0.10| 0.00| 0.02|-0.01|-0.32| 0.10|  0| 0.64| 15457| 5.678|0.004| 4.922|0.003| | 0.681|0.006|G|0.73|0.02|A| | 4.9768|0.0022|0.014| 70| | 4.96| 5.00|   9.09|P|1|A|03194+0321|I| 1| 1| | | |  |   |       |     |     |    |S| |P| 20630|B+02  518 |          |          |0.73|G5Vvar      |X 
H|       15510| |03 19 53.22|-43 04 17.6| 4.26| |G|049.97177014|-43.07154929| | 165.02| 3038.08|  726.34|  0.44|  0.45|  0.55|  0.51|  0.52|-0.07|-0.02|-0.14|-0.01| 0.13|-0.12| 0.11| 0.00|-0.16| 0.15|  0|-0.43| 15510|      |     |      |     | | 0.711|0.005|G|0.79|0.02|A| | 4.3950|0.0004|0.005|124| | 4.39| 4.41|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 20794|          |C-43  1028|P-43   354|0.79|G8V         |X 
H|       15689| |03 22 05.57|-13 16 41.2|12.16| |H|050.52321876|-13.27811998|B| 227.45| -112.94| -299.04| 88.04| 66.08| 61.79| 62.48| 56.70| 0.05| 0.16| 0.03|-0.34| 0.09|-0.30| 0.09|-0.22|-0.12| 0.37|  0| 0.55| 15689|      |     |      |     | |     0|     | |    |    |T| |11.5267|0.3083|     |   |B|     |     |       |D| | |03221-1316|I| 2| 1|C|I|D|  |   |       |     |     |    | | |D|      |          |          |          |0.73|            |  
H|       16537| |03 32 56.42|-09 27 29.9| 3.72|1|H|053.23509009|-09.45830584| | 310.75| -976.44|   17.97|  0.77|  0.60|  0.85|  0.98|  0.91| 0.18| 0.14|-0.22| 0.10|-0.20| 0.03|-0.16|-0.33| 0.00| 0.33|  0| 0.88| 16537| 4.859|0.004| 3.827|0.003| | 0.881|0.007|G|0.94|0.02|A| | 3.8652|0.0014|0.007| 71| | 3.86| 3.88|       |M| | |03329-0927|I| 1| 1| | | |  |   |       |     |     |    |S| |P| 22049|B-09  697 |          |          |0.94|K2V         |X 
H|       17378| |03 43 14.96|-09 45 54.7| 3.52| |H|055.81231706|-09.76519868| | 110.58|  -91.71|  742.23|  0.74|  0.59|  0.88|  0.98|  0.92| 0.08| 0.19|-0.30| 0.18|-0.18| 0.17|-0.08|-0.14| 0.22| 0.33|  3|-0.82| 17378| 4.708|0.004| 3.631|0.003| | 0.915|0.018|G|0.94|0.02|A| | 3.6796|0.0005|0.005| 60| | 3.67| 3.69|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 23249|B-10  728 |          |          |0.94|K0IV        |X 
H|       19849| |04 15 17.64|-07 38 40.4| 4.43|1|G|063.82349230|-07.64455846| | 198.24|-2239.33|-3419.86|  0.67|  0.50|  0.84|  0.79|  0.73| 0.31| 0.40| 0.08| 0.17| 0.07| 0.01|-0.07| 0.10|-0.31| 0.16|  0| 1.31| 19849|      |     |      |     | | 0.820|0.000|G|0.89|0.02|A| | 4.5615|0.0009|0.006| 85| | 4.55| 4.59|       |U|2| |04153-0739|I| 1| 1| | | |  |   |       |     |     |    |S| | | 26965|B-07  780 |          |          |0.89|K1V         |X 
H|       20968| |04 29 44.91|-29 01 34.9|11.42| |H|067.43713116|-29.02636695|B| 120.70|  -58.31| -283.12| 67.52| 86.47| 56.47| 44.96| 61.11|-0.17|-0.03|-0.08| 0.04|-0.11| 0.15|-0.10|-0.09| 0.03|-0.12|  3| 0.79| 20968|11.599|0.093|10.898|0.075|B| 0.646|0.097|T|0.71|0.09|L| |10.8869|0.3448|     |   |B|     |     |       |D| | |04297-2902|I| 2| 1|C|I|C|  |   |       |     |     |    | | | |      |          |          |          |0.75|            |  
H|       21088|H|04 31 10.05|+58 58 55.4|10.82| |G|067.79185895|+58.98205252|A| 181.36| 1300.21|-2048.99|  3.81|  2.80|  3.67|  4.27|  3.10|-0.46| 0.07|-0.08|-0.30| 0.30| 0.37| 0.33|-0.10|-0.16|-0.33|  1| 0.07| 21088|      |     |      |     | | 1.170|0.042|G|1.13|0.04|R|*|10.7934|0.0041|0.030| 75|*|10.74|10.85|       |D| | |04312+5858|I| 1| 2|C| |D|AB| 69|  8.350|0.024| 1.42|0.09| |G|D|      |          |          |          |1.13|            |  
H|       21932| |04 42 55.37|+18 57 39.2| 9.95| |G|070.73070762|+18.96088078| | 106.16|  659.83|-1114.72|  2.43|  1.47|  2.51|  3.15|  2.05| 0.37| 0.30|-0.16|-0.37|-0.27|-0.03|-0.35|-0.08|-0.11| 0.61|  0| 0.79| 21932|      |     |      |     | | 1.523|0.025|G|2.25|0.19|I| |10.0029|0.0042|0.028| 51| | 9.96|10.06|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |285968|B+18  683 |          |          |2.25|M2          |S 
